video_name,accident_frame,dynamic_change,scene_complexity,window_length
001416.mp4,46,0.599609375,6,34
001417.mp4,30,0.9326171875,4,50
001418.mp4,33,1.0888671875,5,47
001419.mp4,46,0.54638671875,6,34
001420.mp4,35,0.95361328125,5,45
001421.mp4,43,0.434326171875,7,37
001422.mp4,44,0.80322265625,5,36
001423.mp4,44,0.59912109375,1,36
001424.mp4,34,0.78662109375,3,46
001425.mp4,46,0.48095703125,2,34
001426.mp4,36,0.89599609375,5,44
001427.mp4,30,0.38525390625,10,50
001428.mp4,37,0.69921875,7,43
001429.mp4,46,0.6455078125,2,34
001430.mp4,30,0.68359375,8,50
001431.mp4,30,0.94970703125,1,50
001432.mp4,45,0.576171875,1,35
001433.mp4,32,0.658203125,5,48
001434.mp4,33,0.68359375,8,47
001435.mp4,31,0.281494140625,8,49
001436.mp4,36,0.3603515625,1,44
001437.mp4,36,0.59375,6,44
001438.mp4,36,0.439697265625,1,44
001439.mp4,39,0.436767578125,0,41
001440.mp4,35,0.6787109375,5,45
001441.mp4,31,0.955078125,8,49
001442.mp4,46,0.60205078125,3,34
001443.mp4,43,0.7109375,5,37
001444.mp4,30,0.76220703125,4,50
001445.mp4,33,0.96875,5,47
001446.mp4,48,0.70654296875,3,32
001447.mp4,41,0.55029296875,2,39
001448.mp4,39,0.5791015625,4,41
001449.mp4,37,0.43212890625,6,43
001450.mp4,30,0.68310546875,2,50
001451.mp4,46,0.70263671875,2,34
001452.mp4,32,0.5771484375,8,48
001453.mp4,38,0.29541015625,7,42
001454.mp4,37,0.75439453125,9,43
001455.mp4,35,0.8779296875,6,45
001456.mp4,32,0.9208984375,3,48
001457.mp4,48,0.324951171875,5,32
001458.mp4,43,0.9462890625,5,37
001459.mp4,40,0.5380859375,2,40
001460.mp4,33,0.85009765625,4,47
001461.mp4,49,0.64599609375,2,31
001462.mp4,49,0.69970703125,4,31
001463.mp4,30,0.61328125,2,50
001464.mp4,37,0.414306640625,1,43
001465.mp4,33,0.52001953125,5,47
001466.mp4,30,0.86474609375,3,50
001467.mp4,36,0.84130859375,2,44
001468.mp4,45,0.51611328125,3,35
001469.mp4,35,0.56005859375,2,45
001470.mp4,41,0.603515625,1,39
001471.mp4,30,0.58447265625,5,50
001472.mp4,40,0.568359375,2,40
001473.mp4,44,0.53662109375,1,36
001474.mp4,39,0.37841796875,0,41
001475.mp4,30,0.67041015625,6,50
001476.mp4,34,0.73486328125,10,46
001477.mp4,31,0.69580078125,10,49
001478.mp4,49,0.53125,0,31
001479.mp4,30,0.99462890625,2,50
001480.mp4,45,0.3232421875,1,35
001481.mp4,33,1.16796875,2,47
001482.mp4,38,0.85693359375,8,42
001483.mp4,41,0.71630859375,4,39
001484.mp4,45,0.35302734375,6,35
001485.mp4,41,0.57861328125,2,39
001486.mp4,37,0.65087890625,5,43
001487.mp4,48,0.352294921875,1,32
001488.mp4,34,0.78515625,3,46
001489.mp4,37,0.82373046875,2,43
001490.mp4,33,0.75146484375,4,47
001491.mp4,37,0.413330078125,1,43
001492.mp4,38,0.701171875,3,42
001493.mp4,32,0.6806640625,3,48
001494.mp4,47,0.63134765625,2,33
001495.mp4,35,0.79248046875,3,45
001496.mp4,45,0.71435546875,4,35
001497.mp4,48,0.529296875,6,32
001498.mp4,47,0.5283203125,2,33
001499.mp4,45,0.6611328125,2,35
001500.mp4,45,0.7734375,3,35
